Date,AMZN,DPZ,BTC,NFLX,AMZN_Return,DPZ_Return,BTC_Return,NFLX_Return,AMZN_CumulativeReturn,DPZ_CumulativeReturn,BTC_CumulativeReturn,NFLX_CumulativeReturn
2018-08-17,1882.219971,283.111725,6405.709961,316.779999,-0.0022793550847129973,-0.009314701583320817,-0.028136199183566024,-0.017553662588055685,6.5825645624230065,4.530499873385923,59.28903492705867,9.415011102484728
2018-08-20,1876.709961,282.823669,6491.109863,327.730011,-0.0029273996051973894,-0.0010174640418018077,0.013331840267502226,0.0345666141630363,6.560367365916585,4.524872788631564,60.092798710588085,9.775022772768057
2018-08-21,1883.420044,285.425964,6366.129883,338.019989,0.003575450197122798,0.009201121706684301,-0.019254023216029537,0.03139772878474667,6.587399082905373,4.575707815573711,58.9165165458822,10.113334015436898
2018-08-22,1904.900024,289.567749,6538.950195,344.440002,0.0114047740271368,0.01451089081720669,0.027146840415791296,0.018992998073850575,6.673931654899613,4.656616302914148,60.543060658823386,10.32440954698615
2018-08-23,1902.900024,287.44223,6708.959961,339.170013,-0.0010499238672905253,-0.007340316756062504,0.02599955052876779,-0.0153001653971655,6.665874610899178,4.615094947483251,62.14315257411749,10.151144207892022
2018-08-24,1905.390015,295.934418,6749.560059,358.820007,0.0013085243410559944,0.029543981759395654,0.006051623237582904,0.05793552863413076,6.675905594423023,4.780987210188971,62.52527114352926,10.797191642451672
2018-08-27,1927.680054,295.874817,7091.379883,364.579987,0.011698412831243843,-0.00020139935193341785,0.050643274674504024,0.016052560859573406,6.765701506920237,4.779822923111303,65.74239889882335,10.986566779264178
2018-08-28,1932.819946,297.404358,7052.0,368.48999,0.0026663615620936554,0.0051695545281909006,-0.005553204545479806,0.01072467809375377,6.786407674920982,4.809702032875615,65.37176470588219,11.11511884942107
2018-08-29,1998.099976,298.606232,6998.759766,368.040009,0.033774501414421954,0.004041211796903088,-0.007549664492342623,-0.0012211485039254066,7.049389711950866,4.8331802692673635,64.87068015058807,11.10032449016322
2018-08-30,2002.380005,298.635986,7026.959961,370.980011,0.0021420494727035777,9.964293042630246e-05,0.004029313184458205,0.007988267384266834,7.066631902938935,4.833761504443098,65.13609375058806,11.196985117627037
2018-08-31,2012.709961,296.540283,7203.459961,367.679993,0.0051588389687300396,-0.007017583607623279,0.02511754741447003,-0.008895406496712721,7.108246357946218,4.792822595338734,66.79727022117629,11.088487976971388
2018-09-04,2039.51001,294.593536,6705.029785,363.600006,0.013315405358596433,-0.006564865253062435,-0.06919316254946006,-0.011096570598553068,7.216210944949635,4.75479349556544,62.106162682352775,10.954347216705164
2018-09-05,1994.819946,287.849457,6515.419922,341.179993,-0.021912157224469708,-0.022892827492318135,-0.02827875029342608,-0.06166120085267546,7.0361760389344905,4.623050000817545,60.3215992658822,10.217227811913286
2018-09-06,1958.310059,288.564606,6411.779785,346.459991,-0.01830234707308276,0.0024844549211711087,-0.015906900589791384,0.01547569643100366,6.88909515592952,4.637020215064068,59.346162682352784,10.390822224327868
2018-09-07,1952.069946,292.080658,6200.160156,348.679993,-0.0031864785514027494,0.012184626689802691,-0.03300481864568583,0.006407672047766155,6.863956723425176,4.705705202027494,57.35444852705868,10.463810877495767
2018-09-10,1939.01001,291.792603,6295.540039,348.410004,-0.006690301250096731,-0.0009862173071386593,0.015383454717326828,-0.0007743174412648823,6.811344483927738,4.700078136807824,58.25214154352926,10.45493424878996
2018-09-11,1987.150024,284.68103,6337.109863,355.929993,0.024827109582585383,-0.02437201261061428,0.006603059267748179,0.021583734432608415,7.0052775894175365,4.5611557605760575,58.64338694588219,10.702174507558833
2018-09-12,1990.0,283.310364,6492.0,369.950012,0.0014342027353642095,-0.004814743012557021,0.02444176294060263,0.03938982180689665,7.016758780433628,4.534380224736083,60.10117647058808,11.163121076164785
2018-09-13,1989.869995,283.459656,6486.009766,368.149994,-6.532914572865423e-05,0.0005269556605420611,-0.0009227101047443176,-0.004865570865287716,7.016235052430989,4.537296597723099,60.0447977976469,11.10394054862563
2018-09-14,1970.189941,278.692841,6522.080078,364.559998,-0.009890120484981724,-0.01681655536899407,0.0055612484873337475,-0.009751449296505954,6.9369535219265135,4.444178342892946,60.384283087058655,10.985909586077785
2018-09-17,1908.030029,273.269257,6346.439941,350.350006,-0.031550212853309945,-0.019460794114908753,-0.026930079805745133,-0.03897847289323275,6.686540948902904,4.338230309037061,58.731199444705716,10.518717134176113
2018-09-18,1941.050049,280.444336,6398.799805,367.649994,0.017305817779663446,0.02625644420733364,0.008250273300742794,0.049379157139218144,6.8195628259205385,4.47839325531219,59.22399816470571,11.087501677586799
2018-09-19,1926.420044,278.115692,6505.899902,366.959991,-0.007537160109569063,-0.008303408916056632,0.01673752895290037,-0.001876793176283864,6.7606255289147414,4.432903915910366,60.23199907764689,11.064815936919985
2018-09-20,1944.300049,281.339966,6762.060059,365.359985,0.009281467484564931,0.011593283272919308,0.03937351647867393,-0.004360164702532976,6.832655522421248,4.495889110002067,62.64291820235277,11.012211352329269
2018-09-21,1915.01001,284.832977,6716.600098,361.190002,-0.015064567331088963,0.012415623168163803,-0.006722797579932105,-0.011413354420846011,6.7146599559225075,4.564123998165868,62.21505974588217,10.875111726787024
2018-09-24,1934.359985,287.589508,6437.740234,369.609985,0.010104372770354475,0.009677710176093868,-0.04151800910151493,0.02331178314287885,6.792611755913675,4.617971977603966,59.59049631999983,11.15194175615934
2018-09-25,1974.550049,289.380829,6462.600098,369.429993,0.020776931032307155,0.006228742531177334,0.0038615823404470895,-0.00048697818593823605,6.954518312927839,4.65296487859983,59.82447151058806,11.146024025607298
2018-09-26,1974.849976,287.778625,6686.129883,377.880005,0.000151896377684535,-0.005536662554795679,0.03458821242384724,0.02287310765263162,6.955726575445799,4.6216663196329115,61.928281251764524,11.423841340696464
2018-09-27,2012.97998,292.027924,6635.379883,380.709991,0.019307797788888914,0.014765860390082874,-0.00759034013518578,0.0074891128468150825,7.109334135428195,4.704675059668242,61.450634192940996,11.516884890487866
2018-09-28,2003.0,293.371368,6603.75,374.130005,-0.004957813837771052,0.0046003956799693935,-0.004766853376554359,-0.01728346025991212,7.069129566436461,4.730918822168369,61.152941176470414,11.300549807905224
2018-10-01,2004.359985,284.136353,6525.470215,381.429993,0.0006789740389416821,-0.03147892401006236,-0.011853838349422663,0.019511902019192506,7.074608295928927,4.550515664057495,60.416190258823356,11.540556930539267
